Area,AspectRation,Compactness,ConvexArea,Class
215107,1.672208977,0.76906153,217799,BOMBAY
216075,1.693580497,0.766525831,217769,BOMBAY
217182,1.774845045,0.746632155,220372,BOMBAY
218077,1.801078033,0.741260392,220398,BOMBAY
218738,1.65614237,0.77327941,223507,BOMBAY
218983,1.81185222,0.739574535,222086,BOMBAY
221203,1.671877626,0.769977734,224322,BOMBAY
221428,1.627533198,0.781162265,225247,BOMBAY
222737,1.821274475,0.737083953,225516,BOMBAY
223035,1.621004093,0.782733666,225889,BOMBAY
223165,1.56185226,0.796668207,226058,BOMBAY
224267,1.425298001,0.834367348,226132,BOMBAY
225335,1.578287237,0.791529128,228491,BOMBAY
225405,1.52176775,0.807724965,228671,BOMBAY
226687,1.777137703,0.74544661,231500,BOMBAY
226806,1.586206138,0.790294821,229994,BOMBAY
230867,1.524021083,0.807263559,233243,BOMBAY
231066,1.394842181,0.844992422,232903,BOMBAY
233751,1.669294818,0.771643385,237344,BOMBAY
234898,1.606922402,0.786726756,238265,BOMBAY
237270,1.787613962,0.744620666,240671,BOMBAY
241322,1.699635652,0.763121219,244319,BOMBAY
248424,1.603101158,0.786526894,251082,BOMBAY
251432,1.594774736,0.786793078,257425,BOMBAY
254616,1.651385529,0.770611807,263261,BOMBAY
45504,1.505104618,0.814641825,45972,CALI
45666,1.297228104,0.87727287,46074,CALI
48373,1.584499629,0.791446362,49026,CALI
49245,1.446594363,0.830812974,49720,CALI
49882,1.986207449,0.705551806,51042,CALI
50954,1.663574204,0.771481824,51704,CALI
51643,1.441760121,0.832561383,52139,CALI
52448,1.69321992,0.766905623,53082,CALI
53609,1.83458753,0.736514979,54085,CALI
54076,1.68623067,0.765578052,55293,CALI
54137,1.823564653,0.736670683,54769,CALI
54343,1.3325716,0.865706234,54907,CALI
54680,1.782917341,0.746250305,55370,CALI
55501,1.668954551,0.769357695,56394,CALI
55544,1.804491868,0.74346187,56205,CALI
55549,1.698366019,0.763145948,56517,CALI
55608,1.696395243,0.763630092,56288,CALI
55722,1.417422626,0.835160323,56736,CALI
55938,1.689660051,0.768481039,56664,CALI
55972,1.640321709,0.779453383,56563,CALI
56270,1.927430052,0.7154948,57445,CALI
56376,1.707373231,0.763969406,57032,CALI
56627,1.754206245,0.75386294,57280,CALI
56675,1.640832953,0.778757045,57180,CALI
56679,1.73724105,0.754713696,57531,CALI
56834,1.608212401,0.787551637,57509,CALI
57017,1.65944035,0.770233948,58127,CALI
57017,1.729475329,0.758264201,57649,CALI
57391,1.779900268,0.745567136,58763,CALI
57549,1.77428273,0.745834084,58471,CALI
57617,1.61103942,0.786418025,58093,CALI
57786,1.475429982,0.817319428,59196,CALI
57853,1.730552575,0.756754563,58737,CALI
57862,1.84381594,0.72878416,59220,CALI
57907,1.744886675,0.752872551,58999,CALI
58094,1.644805792,0.776820809,58691,CALI
58102,1.495551794,0.812382398,58986,CALI
58252,1.745818479,0.749851665,59974,CALI
58634,1.636895632,0.776582742,59677,CALI
58740,1.816917869,0.737818085,59701,CALI
58822,1.781905064,0.74331109,60179,CALI
58877,1.863115772,0.726539091,60278,CALI
58961,1.744131156,0.754495868,59576,CALI
59039,1.611703008,0.783812152,60458,CALI
59041,1.702504201,0.76207168,60026,CALI
59183,1.647063888,0.776370655,59939,CALI
59208,1.82425668,0.738691384,60037,CALI
59338,1.632111278,0.780464499,59999,CALI
59344,1.655208479,0.773385029,60734,CALI
59387,1.715461707,0.760902251,59877,CALI
59397,1.948192633,0.715905012,60021,CALI
59413,1.594507178,0.789754886,60023,CALI
59423,1.716259621,0.759928728,60550,CALI
59468,1.80061518,0.743536601,60107,CALI
59516,1.631632574,0.778766082,60643,CALI
59618,1.514925,0.809744189,60538,CALI
59652,1.856528519,0.727578103,61244,CALI
59758,1.594628501,0.785965099,60714,CALI
59769,1.576982751,0.791746701,60962,CALI
59780,1.98853934,0.706680998,60533,CALI
59788,1.497359021,0.815340765,60493,CALI
59841,1.629501678,0.778320143,61068,CALI
60063,1.646702782,0.776713691,60728,CALI
60108,1.608329477,0.787033363,60547,CALI
60169,1.749500582,0.748014382,62285,CALI
60427,1.941656267,0.712077727,61767,CALI
60515,1.549575301,0.801565395,61176,CALI
60592,1.621636911,0.784044253,61008,CALI
60633,1.718514138,0.760767159,61556,CALI
60814,1.572299209,0.795764132,61353,CALI
60956,1.744163446,0.756158311,61512,CALI
61013,1.500726025,0.810085068,62063,CALI
61025,1.805884462,0.741182002,62070,CALI
61105,1.716294895,0.760651004,61842,CALI
61129,1.750902193,0.755340471,61796,CALI
61204,1.802817674,0.742255611,61712,CALI
61251,1.925142042,0.718248306,62068,CALI
61355,1.743476232,0.753054123,62711,CALI
61422,1.682513023,0.768313762,62310,CALI
61453,1.732168153,0.757446197,62238,CALI
61464,1.662051018,0.773836256,62161,CALI
61475,1.803065243,0.74370979,62087,CALI
61493,1.752047768,0.754011494,62177,CALI
61498,1.703958565,0.760594662,63004,CALI
61531,1.7022506,0.762740288,62121,CALI
61587,1.512298241,0.812715992,62069,CALI
61636,1.715258566,0.759939628,62421,CALI
61707,1.713167748,0.762834702,62435,CALI
61720,1.820289888,0.738560544,62412,CALI
61747,1.632231427,0.778643386,62884,CALI
61876,1.795834071,0.74532683,62369,CALI
61918,1.575832543,0.795094756,62627,CALI
61944,1.645590082,0.775866799,62873,CALI
62080,1.565502661,0.796472439,62772,CALI
62114,1.636472194,0.780387457,62796,CALI
62128,1.576592655,0.794080656,62849,CALI
62148,1.750977088,0.754365503,62732,CALI
62152,1.597576176,0.788542228,62931,CALI
62222,1.754816832,0.746926417,64103,CALI
62280,1.70137405,0.765285149,62830,CALI
62296,1.77399498,0.748963313,63057,CALI
62326,1.784767871,0.746500166,63122,CALI
62326,1.608902833,0.786800168,63269,CALI
62388,1.583222677,0.791888211,62942,CALI
62411,1.622798818,0.783704386,62921,CALI
62493,1.976516899,0.707181351,63814,CALI
62502,1.705976004,0.762765271,63235,CALI
62596,1.643947951,0.776051284,63740,CALI
62613,1.648489948,0.776012951,63392,CALI
62646,1.74232191,0.753680332,63615,CALI
62703,1.703061614,0.761180316,64353,CALI
62711,1.563718439,0.794892853,64180,CALI
62716,1.58967993,0.791561737,63313,CALI
62719,1.639095105,0.776835748,63475,CALI
62728,1.713102058,0.760194077,63882,CALI
62741,1.651962446,0.772747837,63687,CALI
62779,1.708219726,0.76356825,63279,CALI
62911,1.620952955,0.783071014,63883,CALI
63007,1.685634433,0.766946196,63780,CALI
63038,1.618841288,0.784646675,63717,CALI
63064,1.639206193,0.778267333,64230,CALI
63076,1.83813009,0.732095173,63886,CALI
63139,1.767899485,0.748233901,64207,CALI
63169,1.646613436,0.775647889,63951,CALI
63213,1.592122589,0.78891263,64317,CALI
63219,1.653319389,0.772841331,64634,CALI
63231,1.56522387,0.79777778,63775,CALI
63320,1.76147602,0.749199551,64441,CALI
63391,1.749929273,0.754552259,64276,CALI
63409,1.719041915,0.758090036,64645,CALI
63441,1.624951933,0.780765578,64762,CALI
63449,1.622614397,0.782238641,64133,CALI
63450,1.726120648,0.758718655,64422,CALI
63464,1.587703461,0.791349988,64109,CALI
63529,1.659719946,0.771936311,65036,CALI
63592,1.601269408,0.786195795,64532,CALI
63640,1.771591472,0.748823349,64680,CALI
63652,1.608745877,0.785677023,64607,CALI
63716,1.706101716,0.763428995,64479,CALI
63745,1.564038723,0.798757278,64278,CALI
63819,1.623929233,0.781421981,64489,CALI
63844,1.681941169,0.767604966,65054,CALI
63962,1.743291592,0.755011477,64599,CALI
63969,1.576438214,0.790815281,65307,CALI
63975,1.740763433,0.754236879,64993,CALI
63991,1.683883723,0.767063458,65219,CALI
63993,1.774758524,0.748440671,64754,CALI
64033,1.781664339,0.745141542,65273,CALI
64060,1.848388034,0.733944493,64799,CALI
64072,1.528790099,0.804366508,65356,CALI
64109,1.694581895,0.764936014,65040,CALI
64132,1.763468501,0.750297894,65166,CALI
64137,1.841144125,0.726896764,66763,CALI
64149,1.505471596,0.813752251,64831,CALI
64222,1.622646945,0.78331369,64957,CALI
64252,1.740240004,0.754811557,65281,CALI
64252,1.548250949,0.800636233,65192,CALI
64295,1.51152722,0.81246037,64960,CALI
64313,1.673842865,0.769704897,65036,CALI
64346,1.702368654,0.761208976,65560,CALI
64388,1.697049001,0.7647472,65308,CALI
64429,1.558020217,0.799467162,65054,CALI
64445,1.66752372,0.771483938,65116,CALI
64456,1.546981099,0.802370155,65050,CALI
64474,1.760438167,0.750720885,65241,CALI
64531,1.787499383,0.742523042,65443,CALI
64564,1.804270239,0.741547634,65459,CALI
64571,1.63076177,0.780004751,65393,CALI
64588,1.725966095,0.757370159,65794,CALI
64605,1.783475302,0.743807845,66097,CALI
64652,1.715565447,0.762627522,65266,CALI
64654,1.560195835,0.797946269,65352,CALI
64748,1.513509967,0.809447026,65496,CALI
64782,1.693758996,0.766151912,65489,CALI
64821,1.629924869,0.7732019,66064,CALI
64839,1.653602071,0.776071849,65397,CALI
64840,1.845427906,0.734382505,65580,CALI
64879,1.834825372,0.735167634,65615,CALI
64930,1.70933919,0.762248523,65973,CALI
64934,1.857217875,0.731374714,66119,CALI
65019,1.765980487,0.748792065,66378,CALI
65049,1.658058399,0.774634969,65696,CALI
65144,1.622166616,0.782177594,66001,CALI
65144,1.655388768,0.775662161,65737,CALI
65181,1.62340199,0.782727827,65980,CALI
65198,1.837831092,0.736602751,65780,CALI
65271,1.567722957,0.792858647,66871,CALI
65272,1.667132349,0.772826169,65819,CALI
65289,1.866986122,0.728602483,66261,CALI
65293,1.542040492,0.801427601,66249,CALI
65348,1.589556043,0.788577628,66339,CALI
65349,1.648761253,0.772049138,66724,CALI
65383,1.508280569,0.813723021,65965,CALI
65458,1.79849538,0.738910251,67706,CALI
65469,1.678726134,0.769584589,66351,CALI
65488,1.75645413,0.751004399,66604,CALI
65506,1.690577221,0.767124672,66312,CALI
65525,1.817900608,0.737831313,66623,CALI
65612,1.811431695,0.740596646,66471,CALI
65615,1.563015963,0.79710606,66519,CALI
65635,1.65058638,0.777156354,66337,CALI
65693,1.731051976,0.751986552,67513,CALI
65736,1.892123822,0.724129134,66585,CALI
65757,1.828951425,0.737489737,66564,CALI
65761,1.729915694,0.758637905,66508,CALI
65824,1.659579179,0.772134328,66684,CALI
65881,1.833776122,0.73628402,66670,CALI
65881,1.976273752,0.707209412,67226,CALI
65957,1.616862563,0.780910159,67572,CALI
65990,1.862824289,0.729121525,66576,CALI
65997,1.731423612,0.756389041,67054,CALI
66011,1.737115562,0.755159744,66822,CALI
66050,1.774748052,0.748059607,66646,CALI
66058,1.785464443,0.746703299,66621,CALI
66082,1.434915606,0.828934338,66793,CALI
66124,1.680560558,0.769253943,66955,CALI
66144,1.641822071,0.776567593,67488,CALI
66144,1.615314227,0.785214863,66817,CALI
66149,1.808428916,0.738304504,68260,CALI
66234,1.864456778,0.729490984,67144,CALI
66235,1.76398808,0.750150346,67073,CALI
66252,1.654939904,0.774071478,67161,CALI
66266,1.643562073,0.776651305,67126,CALI
66291,1.674936175,0.767306986,67815,CALI
66293,1.635328712,0.779912011,67110,CALI
66302,1.756655361,0.749809964,67497,CALI
66306,1.754610231,0.748782612,68370,CALI
66358,1.661237009,0.772269271,67547,CALI
66371,1.62944991,0.779342739,67609,CALI
66372,1.801122786,0.740177286,67804,CALI
66408,1.59010704,0.791362861,67002,CALI
66441,1.657207799,0.772104392,67348,CALI
66455,1.696211941,0.763725217,67706,CALI
66461,1.555807032,0.799263629,67151,CALI
66494,1.691784931,0.765677213,67416,CALI
66497,1.68554622,0.765789241,67422,CALI
66505,1.85473619,0.732751561,67219,CALI
66516,1.626532677,0.781553765,67382,CALI
66517,1.748649698,0.752253232,67790,CALI
66519,1.713213475,0.760012382,67640,CALI
66540,1.817798188,0.739135748,67380,CALI
66550,1.711483896,0.762403121,67255,CALI
66601,1.631292042,0.779901951,67832,CALI
66617,1.937226883,0.71686395,67508,CALI
66636,1.613348336,0.782096785,68019,CALI
66664,1.724867196,0.757557076,67764,CALI
66678,1.754029473,0.747993477,68362,CALI
66688,1.663839663,0.771138339,67716,CALI
66693,1.641610873,0.779347418,67361,CALI
66697,1.715977189,0.758964594,67724,CALI
66700,1.625805254,0.779904659,67836,CALI
66734,1.813367554,0.740174863,67521,CALI
66734,1.559695437,0.796039918,68092,CALI
66737,1.650767701,0.777602924,67291,CALI
66737,1.573931488,0.795124633,67677,CALI
66744,1.698487557,0.765480298,67410,CALI
66768,1.620884444,0.783645767,67547,CALI
66792,1.673538699,0.767496131,68160,CALI
66832,1.825402491,0.736280883,67791,CALI
66833,1.867992292,0.728550464,67787,CALI
66873,1.690145503,0.76397562,69064,CALI
66874,1.948190948,0.714773868,67877,CALI
66877,1.781342473,0.746223179,67627,CALI
66942,1.80677793,0.740498182,67661,CALI
66966,1.677659237,0.768658601,68108,CALI
66967,1.75697137,0.751412899,68035,CALI
66972,1.583322734,0.793272803,67922,CALI
66973,1.831868476,0.733706128,68392,CALI
66985,1.61220966,0.785442022,68002,CALI
66990,1.628802111,0.778428601,68239,CALI
66997,1.684484928,0.766306349,68032,CALI
67013,1.488246144,0.817277,67890,CALI
67031,1.597046471,0.788354619,67944,CALI
67044,1.651125213,0.775248441,67723,CALI
67055,1.822666161,0.736434609,68471,CALI
67073,1.713744443,0.7604737,68005,CALI
67087,1.717374034,0.761786227,67725,CALI
67109,1.819501761,0.73540208,68530,CALI
67184,1.612609971,0.783894202,68131,CALI
67194,1.804039188,0.741270957,67865,CALI
67293,1.850206851,0.733505947,68181,CALI
67336,1.840561433,0.732341587,68914,CALI
67349,1.71904994,0.76028177,68119,CALI
67360,1.771355595,0.748979646,68045,CALI
67381,1.671836784,0.769417246,68676,CALI
67397,1.706982396,0.760364461,68657,CALI
67407,1.729478504,0.757595149,68200,CALI
67422,1.700037759,0.762946758,68542,CALI
67425,1.837389131,0.736551169,68000,CALI
67448,1.724898701,0.759020325,68315,CALI
67455,1.727543885,0.758059052,68436,CALI
67467,1.787275271,0.745147169,68144,CALI
67483,1.723055159,0.756202938,69557,CALI
67502,1.585875398,0.789380902,69374,CALI
67513,1.738127257,0.752886959,69075,CALI
67523,1.830683601,0.734308327,68784,CALI
67549,1.713972854,0.762895171,68128,CALI
67569,1.780557347,0.746205573,68609,CALI
67573,1.791697287,0.738951644,69713,CALI
67585,1.650842303,0.773171378,69220,CALI
67591,1.669035479,0.770889861,68387,CALI
67593,1.765282483,0.74776978,68881,CALI
67626,1.744297614,0.754748408,68420,CALI
67666,1.663015415,0.772682395,68581,CALI
67704,1.739723744,0.756220678,68428,CALI
67766,1.76790653,0.747628371,69060,CALI
67796,1.876787823,0.72605166,69042,CALI
67812,1.721604575,0.758312152,69284,CALI
67844,1.733259157,0.753365036,69449,CALI
67882,1.772686004,0.748568268,68565,CALI
67882,1.668616752,0.772039089,68501,CALI
67889,1.660201942,0.770199622,69235,CALI
67899,1.798519928,0.742440959,68695,CALI
67909,1.726176272,0.755719762,69501,CALI
67916,1.511588728,0.81048427,68706,CALI
67922,1.728278953,0.757446905,68623,CALI
67935,1.636615327,0.777917089,68767,CALI
67943,1.689694064,0.766465171,68691,CALI
67953,1.706759053,0.762889552,68997,CALI
67976,1.665377296,0.769204528,69399,CALI
67987,1.815575358,0.739237454,68693,CALI
68008,1.58549349,0.791654398,69070,CALI
68020,1.795272882,0.741422466,69372,CALI
68033,1.70106731,0.764492202,68739,CALI
68043,1.688136724,0.766888841,69027,CALI
68045,1.843255311,0.733990654,69048,CALI
68068,1.695452563,0.764244909,68964,CALI
68100,1.692031663,0.766436319,69047,CALI
68197,1.542799111,0.800034059,69740,CALI
68226,1.695906448,0.763804869,69707,CALI
68234,1.68279656,0.767636107,69335,CALI
68256,1.782784808,0.745203087,69414,CALI
68264,1.893016316,0.721618171,69822,CALI
68267,1.83533572,0.735581358,68866,CALI
68272,1.812280677,0.739634986,68885,CALI
68291,1.778689126,0.740888971,70414,CALI
68292,1.843204951,0.732227214,69606,CALI
68324,1.846802678,0.73130598,69905,CALI
68325,1.708367834,0.759959682,69595,CALI
68330,1.815835697,0.739792075,69292,CALI
68338,1.680560005,0.768219957,69306,CALI
68345,1.838314666,0.73463467,69433,CALI
68352,1.817014956,0.738390762,69077,CALI
68367,1.701042937,0.760317965,70183,CALI
68374,1.759811675,0.752470676,68994,CALI
68385,1.701609976,0.764795797,69205,CALI
68394,1.624014521,0.781131458,69082,CALI
68395,1.654890258,0.772672964,69705,CALI
68400,1.646749524,0.775207818,69457,CALI
68400,1.87048002,0.729909407,69136,CALI
68404,1.650161561,0.775361436,69150,CALI
68412,1.654114006,0.771054028,69728,CALI
68435,1.787053173,0.742855388,69877,CALI
68440,1.76531747,0.743818957,70598,CALI
68443,1.699720915,0.762157957,69812,CALI
68456,1.762718415,0.750481402,69252,CALI
68485,1.678606552,0.770835696,69084,CALI
68496,1.688753195,0.766940246,69171,CALI
68511,1.712130532,0.761657707,69130,CALI
68511,1.760946628,0.750100731,69282,CALI
68545,1.70893916,0.762488236,69351,CALI
68551,1.651318161,0.774984839,69514,CALI
68552,1.727370748,0.75667454,69827,CALI
68562,1.676918633,0.767682344,69637,CALI
68564,1.762659077,0.750810739,69105,CALI
68566,1.614773584,0.781675621,69879,CALI
68590,1.701506828,0.761744651,69600,CALI
68602,1.764485745,0.750573165,69599,CALI
68609,1.645549598,0.777214509,69346,CALI
68629,1.631036565,0.77899274,69870,CALI
68632,1.726879012,0.756505918,69718,CALI
68634,1.679690449,0.767108784,70059,CALI
68650,1.697313752,0.764663175,69527,CALI
68656,1.686233996,0.768843542,69175,CALI
68670,1.950349856,0.714363357,69637,CALI
68671,1.79597981,0.740492662,70214,CALI
68678,1.747634218,0.7528522,69759,CALI
68728,1.712614183,0.762597819,69493,CALI
68749,1.876405041,0.727116141,69561,CALI
68749,1.726521868,0.755997204,70178,CALI
68752,1.847798387,0.732953403,69504,CALI
68814,1.653620772,0.77128376,70564,CALI
68837,1.74341168,0.746468368,71427,CALI
68841,1.574863559,0.795892223,69365,CALI
68843,1.736040286,0.755471557,69852,CALI
68879,1.71634233,0.758708676,70187,CALI
68888,1.863759135,0.726953385,70240,CALI
68897,1.816265976,0.739273138,69754,CALI
68932,1.79913435,0.740138009,70319,CALI
68934,1.809337986,0.739579933,70217,CALI
68938,1.67585633,0.770828401,69770,CALI
68988,1.664796271,0.771009538,70406,CALI
68993,1.788527566,0.745297548,69818,CALI
69016,1.823741101,0.737302964,69950,CALI
69018,1.839945918,0.734891353,69793,CALI
69020,1.687494342,0.76759342,69789,CALI
69034,1.684934113,0.767991026,69937,CALI
69057,1.789682998,0.744277531,70214,CALI
69100,1.614937246,0.784922937,70276,CALI
69110,1.454357425,0.82740422,69898,CALI
69135,1.671195527,0.77151521,69901,CALI
69144,1.655035792,0.774078834,70302,CALI
69172,1.737175626,0.756725012,69782,CALI
69189,1.749910816,0.752258117,70236,CALI
69221,1.976404626,0.706533121,70186,CALI
69272,1.765375585,0.750431053,69978,CALI
69338,1.857571253,0.731759809,69920,CALI
69343,1.835094336,0.733809442,70228,CALI
69345,1.745944156,0.753816951,70535,CALI
69371,1.623914043,0.781515873,70667,CALI
69398,1.738391782,0.756797875,70022,CALI
69411,1.604487712,0.78837174,70029,CALI
69441,1.800519913,0.742121789,70363,CALI
69462,1.576936365,0.790883217,70724,CALI
69471,1.77373329,0.74520342,71088,CALI
69478,1.617639982,0.782528896,70380,CALI
69479,1.65873859,0.773093218,70402,CALI
69495,1.7525719,0.750576924,70728,CALI
69501,1.641814204,0.778704092,70342,CALI
69517,1.713456088,0.762244535,70244,CALI
69518,1.724566003,0.755216355,71385,CALI
69542,1.69805258,0.763180961,70904,CALI
69544,1.726091918,0.75884153,70244,CALI
69545,1.642882265,0.777835958,70165,CALI
69566,1.755666665,0.749629849,71239,CALI
69586,1.739427172,0.751483865,71604,CALI
69589,1.586827314,0.790562144,70481,CALI
69600,1.759729602,0.749983205,70818,CALI
69609,1.734244438,0.758559573,70137,CALI
69623,1.621138457,0.78444628,70383,CALI
69624,1.931446199,0.713443448,70971,CALI
69637,1.72782734,0.756875969,70819,CALI
69648,1.78139446,0.743874511,71221,CALI
69655,1.74237516,0.755795217,70262,CALI
69667,1.823344496,0.735584127,71209,CALI
69674,1.786644987,0.743630158,70720,CALI
69693,1.793377501,0.741841132,71239,CALI
69728,1.662595289,0.771827904,70902,CALI
69756,1.808068305,0.737669107,70822,CALI
69810,1.788039493,0.745182388,70894,CALI
69819,1.637832916,0.777700655,71154,CALI
69825,1.712323486,0.760249181,71138,CALI
69833,1.684866103,0.767438306,70911,CALI
69839,1.717656894,0.759222598,70663,CALI
69843,1.664918159,0.771923475,70899,CALI
69845,1.906774711,0.716580942,72211,CALI
69889,1.711714429,0.761830197,70764,CALI
69890,1.764567894,0.75016875,70522,CALI
69900,1.758001016,0.75095202,70844,CALI
69923,1.590664671,0.792478394,70617,CALI
69962,1.576627241,0.791375705,71574,CALI
69965,1.669144099,0.768649233,71261,CALI
69966,1.69528656,0.763715916,70935,CALI
69978,1.74168804,0.754141786,70905,CALI
69993,1.747186986,0.749987163,72098,CALI
70000,1.800328429,0.744210861,70675,CALI
70006,1.680016339,0.769724242,70848,CALI
70015,1.662702394,0.769889024,71660,CALI
70027,1.605880746,0.782520759,71890,CALI
70027,1.743465564,0.75238408,71427,CALI
70034,1.719577039,0.758681557,71414,CALI
70037,1.618540662,0.780966953,71309,CALI
70057,1.646815126,0.77622388,70989,CALI
70066,1.67031407,0.771486007,70755,CALI
70071,1.755043773,0.750560568,70912,CALI
70073,1.747695378,0.753959854,70866,CALI
